"HIP","RA","Dec","Mag"
85994,263.632292,-72.882194,11.36
85995,263.636792,39.589944,9.32
85996,263.636917,28.208556,7.8
85997,263.639125,-18.220806,7.11
85998,263.652875,9.586722,5.8
85999,263.653,-32.178972,9.15
86000,263.65725,27.9895,8.54
86001,263.659208,-33.663667,8.96
86002,263.659667,-47.327111,9.28
86003,263.6605,4.099167,7.63
86004,263.664875,-60.466861,8.98
86005,263.666583,-29.255833,8.74
86006,263.666917,-45.131611,8.75
86007,263.668083,26.388278,8.94
86008,263.672417,43.397361,7.26
86009,263.672417,40.909222,7.18
86010,263.674417,-40.765,9.15
86011,263.677042,-32.581667,5.69
86012,263.678875,-81.068361,7.7
86013,263.680583,6.013417,8.37
86014,263.681875,-36.30325,8.9
86015,263.684167,32.417194,7.73
86016,263.689292,34.751389,6.94
86017,263.691542,-0.001889,8.36
86019,263.693125,-11.242,5.54
86020,263.692833,-26.739694,8.41
86021,263.693333,-45.119861,8.76
86022,263.695375,19.137333,7.88
86023,263.695708,-16.623833,8.74
86024,263.702167,6.024028,7.4
86025,263.702958,-34.908972,8.05
86026,263.712792,-47.879167,8.03
86027,263.716292,10.260028,8.16
86028,263.719625,-1.605194,7.95
86029,263.7215,17.808778,7.72
86030,263.726083,-29.147222,9.19
86031,263.727167,-42.917083,8.05
86032,263.733333,12.560583,2.08
86033,263.735,-59.798083,9.45
86034,263.736583,48.045139,8.8
86035,263.738417,-32.672472,10.02
86036,263.746875,61.875833,5.23
86037,263.748583,35.650306,9.77
86038,263.748625,-25.444278,10.24
86039,263.757708,18.222917,8.27
86040,263.758125,40.695056,9.07
86041,263.758875,13.13775,7.27
86042,263.759,-71.766944,9.01
86043,263.763083,-62.110889,7.02
86044,263.765333,-77.830139,8.77
86045,263.769125,20.116611,10.63
86046,263.775833,-0.597333,9.41
86047,263.776167,-38.799528,6.76
86048,263.776375,-56.981361,8.64
86049,263.781167,-13.637778,6.87
86050,263.784125,23.970056,8.72
86051,263.785833,-38.623917,8.75
86052,263.793333,-28.203611,8.45
86053,263.7945,62.461694,7.05
86054,263.794708,24.349417,7.29
86055,263.804458,-53.0765,8.91
86056,263.80525,23.189389,8.84
86057,263.806417,-48.681972,10.13
86058,263.817833,55.003389,9.05
86059,263.819583,-12.347778,7.86
86060,263.827083,-22.043806,6.47
86061,263.827333,-55.582167,10.8
86062,263.828333,-35.970472,10.16
86063,263.832667,18.884361,10.02
86064,263.832958,-53.352889,6.09
86065,263.834417,3.939472,8.28
86066,263.836667,69.633722,8.66
86067,263.851875,64.380639,8.74
86068,263.851542,36.136306,8.29
86069,263.858583,-27.364333,10.08
86070,263.861292,13.361861,8.1
86071,263.862042,-36.503611,8.15
86072,263.865208,-84.696722,8.48
86073,263.866875,31.065333,11.04
86074,263.868042,-72.3425,9.05
86075,263.869,55.948583,9.96
86076,263.871333,-55.763056,8.71
86077,263.871958,32.631083,8.46
86078,263.87525,-5.931556,8.13
86079,263.876292,-37.847778,7.9
86080,263.8775,20.711694,9.13
86081,263.8805,-2.891722,7.75
86082,263.881833,-23.620889,8.95
86083,263.882833,-57.449083,9.28
86084,263.885792,5.016833,8.02
86085,263.885917,11.367306,7.54
86086,263.891917,-24.628139,7.7
86087,263.892333,61.682806,9.98
86088,263.895833,-59.846083,6.26
86089,263.897958,-20.99925,9.32
86090,263.90075,1.119278,9.91
86091,263.901833,-41.516417,9.16
86092,263.915042,-46.505583,4.56
86093,263.917542,-56.348722,8.27
86094,263.922375,63.221889,9.43
86095,263.919875,-62.953556,9.56
86096,263.9265,37.301583,6.13
86097,263.927333,-6.120444,6.61
86098,263.9295,-37.439806,6.48
86099,263.932542,-14.643639,7.54
86100,263.945417,46.642278,8.19
86101,263.94775,19.843833,6.52
86102,263.949125,73.077472,7.72
86103,263.951708,14.2725,8.15
86104,263.954875,-15.830861,8.85
86105,263.96,-65.045222,7.49
86106,263.960125,0.996611,7.55
86107,263.961625,12.046917,6.76
86108,263.962292,-6.201722,9.19
86109,263.9645,42.412167,9.11
86110,263.965917,-27.067611,9.66
86111,263.972083,-4.184167,8.06
86112,263.973625,38.012306,8.59
86113,263.974333,-61.762167,8.61
86114,263.976,-6.128833,8.04
86115,263.977458,-33.849028,8.54
86116,263.979583,5.695528,9.47
86117,263.98875,-38.47275,7.78
86118,263.998167,20.996278,6.11
86119,264.002708,-38.102111,6.94
86120,264.004875,38.288528,10.23
86121,264.01075,-51.742306,9.8
86122,264.016583,25.960944,9.05
86123,264.0175,11.312611,7.28
86124,264.019167,-17.306222,9.42
86125,264.019583,7.014861,7.93
86126,264.020458,-36.7785,8.37
86127,264.02125,-45.712722,9.36
86128,264.026667,-66.864833,7.05
86129,264.033333,-76.875639,8.94
86130,264.03375,28.185028,6.4
86131,264.036875,44.960583,11.2
86132,264.037542,-12.009556,9.04
86133,264.038375,52.48325,8.37
86134,264.0385,-49.3385,8.63
86135,264.040625,4.843611,8.72
86136,264.040833,-57.615111,11.61
86137,264.042542,74.009111,7.81
86138,264.047833,-29.67925,11.14
86139,264.052833,-47.355861,7.95
86140,264.053542,-30.541806,8.93
86141,264.054958,71.878444,8.55
86142,264.0555,-17.863611,7.47
86143,264.058042,9.715722,7.37
86144,264.05875,56.694778,8.6
86145,264.06475,-63.193444,7.98
86146,264.067958,-33.306361,8.37
86147,264.071208,-65.997444,7.49
86148,264.073042,49.445722,7.53
86149,264.072917,-28.571889,9.43
86150,264.076542,60.281222,9.85
86151,264.079958,29.708333,8.94
86152,264.085542,1.246528,8.54
86153,264.08925,27.566806,6.37
86154,264.089875,-58.367028,8
86155,264.090542,3.093194,8.77
86156,264.092208,-41.208139,10.36
86157,264.09275,-9.794444,9.53
86158,264.096792,-20.977222,8.43
86159,264.097333,-2.369889,9.42
86160,264.102875,25.616333,7.35
86161,264.105375,1.777556,9.49
86162,264.110042,68.342222,9.15
86163,264.114125,-33.493278,10.01
86164,264.115417,63.336528,7.96
86165,264.122625,22.43125,9.34
86166,264.122958,45.7205,8.59
86167,264.124167,68.488944,7.29
86168,264.131375,-53.356583,11.47
86169,264.13225,44.723222,8.18
86170,264.136875,-38.634861,4.26
86171,264.138708,-16.6285,8.92
86172,264.139042,13.259333,7
86173,264.141333,48.458056,7.44
86174,264.144292,7.375333,8.08
86175,264.149125,-75.432167,8.17
86176,264.149917,16.398028,7.69
86177,264.150333,-47.129667,8.81
86178,264.153042,30.785194,6.04
86179,264.153292,13.813278,6.84
86180,264.153583,-20.077611,8.68
86181,264.153542,-16.623,10.16
86182,264.156792,48.585472,5.35
86183,264.162792,52.575083,9.38
86184,264.166792,69.57125,6.33
86185,264.168125,51.086694,8.4
86186,264.170833,-9.228417,9.62
86187,264.175375,68.382861,8.05
86188,264.174958,-64.530472,9.21
86189,264.176708,59.502472,8.29
86190,264.177292,-9.832139,8.68
86191,264.192667,50.984528,8.06
86192,264.20225,72.054694,7.64
86193,264.209542,10.574556,7.28
86194,264.212,-73.746528,8.89
86195,264.213167,-65.598944,8.2
86196,264.219958,-17.953306,9.21
86197,264.223417,-34.043556,11.15
86198,264.229,10.039861,7.97
86199,264.232375,19.922556,8.5
86200,264.235667,-55.137833,7.69
86201,264.237875,68.757194,4.77
86202,264.237792,50.120778,9.1
86203,264.2395,-39.668472,7.92
86204,264.242833,26.7595,9.39
86205,264.243167,29.881806,8.35
86206,264.243583,24.53275,7.9
86207,264.244125,16.17725,9.13
86208,264.257042,-18.991917,7.45
86209,264.257333,51.683222,9.51
86210,264.258583,-82.430417,8.01
86211,264.259917,14.851667,7.58
86212,264.263167,11.655306,7.99
86213,264.265542,-20.709278,9.95
86214,264.267667,-44.316944,10.94
86215,264.268292,20.258806,7.8
86216,264.26925,67.119306,7.93
86217,264.27875,19.3305,8.73
86218,264.28175,33.746611,8.59
86219,264.286833,72.45575,5.87
86220,264.293,-67.587583,8.69
86221,264.295125,27.895861,9.25
86222,264.305,-14.001056,7.93
86223,264.305833,-31.385806,9.51
86224,264.3095,55.740972,7.03
86225,264.310333,6.442167,8.45
86226,264.317042,-24.593361,8.72
86227,264.319667,-49.244944,6.92
86228,264.329708,-42.997833,1.86
86229,264.329958,31.190667,8.37
86230,264.33,-40.317083,10.76
86231,264.33225,-40.320111,7.78
86232,264.336208,-2.873972,7.43
86233,264.336792,-63.768778,9.4
86234,264.337042,35.799028,7.56
86235,264.342833,11.306944,8.43
86236,264.344292,-41.700222,9.29
86237,264.344208,-51.170056,8.53
86238,264.34475,-35.726111,8.29
86239,264.345542,41.942778,9
86240,264.34975,-8.036778,7.83
86241,264.3545,50.668583,8.32
86242,264.3555,-66.521778,7.55
86243,264.359458,-45.813306,9.38
86244,264.359917,-32.184694,9.31
86245,264.361875,22.353167,8.38
86246,264.362167,-38.066361,6.26
86247,264.364125,-49.409167,8.97
86248,264.363792,-50.059472,5.89
86249,264.364833,-52.987222,8.97
86250,264.367958,-44.156167,8.61
86251,264.369708,45.219528,8.11
86252,264.373292,20.596111,7.68
86253,264.378792,-35.333056,8.16
86254,264.379583,24.309972,5.76
86255,264.381375,-52.670111,8.69
86256,264.3845,-34.646167,8.5
86257,264.386208,-66.569639,10.8
86258,264.388792,23.107278,8.63
86259,264.389583,-1.033111,8.45
86260,264.390583,-29.757,11.42
86261,264.393542,23.110194,9.67
86262,264.395042,37.140472,9.81
86263,264.396792,-15.398417,3.54
86264,264.39875,53.172444,9.25
86265,264.400583,-26.797944,9.8
86266,264.400833,-15.571028,5.94
86267,264.402833,79.213222,7.38
86268,264.40625,-71.344722,8.62
86269,264.4065,-40.813528,7.27
86270,264.407833,-63.35375,8.52
86271,264.412917,-17.827,8.57
86272,264.420833,42.833694,7.87
86273,264.423125,59.135972,9.32
86274,264.425333,-21.256389,8.55
86275,264.428583,61.953778,7.89
86276,264.428167,-28.646611,9.07
86277,264.4365,30.277722,9.91
86278,264.445208,-23.389278,8.28
86279,264.446333,-14.123333,9.98
86280,264.447667,-48.045861,8.95
86281,264.450875,-17.252056,9.35
86282,264.453333,22.955944,9.29
86283,264.456333,11.688028,8.27
86284,264.461333,-8.118722,4.58
86285,264.462542,-30.909444,8.3
86286,264.463375,-37.861083,6.68
86287,264.469917,18.589306,9.62
86288,264.4735,-61.780722,9.52
86289,264.474167,-42.566694,7.16
86290,264.477167,-59.432917,7
86291,264.478417,-24.965806,8.62
86292,264.479583,41.010833,8.05
86293,264.481333,-34.796472,9.16
86294,264.489333,-39.189528,8.98
86295,264.492125,-46.585028,8.65
86296,264.496333,-40.114556,9.23
86297,264.500917,-51.71075,9.36
86298,264.50175,39.727389,8.92
86299,264.502292,6.483278,7.74
86300,264.504875,-9.029972,7.97
86301,264.514292,43.598944,7.05
86302,264.515583,45.557306,7.5
86303,264.515917,-22.581889,8.13
86304,264.5165,-70.493361,8.59
86305,264.523208,-54.500083,5.25
86306,264.523458,-56.821361,7.34
86307,264.525583,-26.3705,10.65
86308,264.526125,76.205472,9.12
86309,264.53375,-36.236833,9.99
86310,264.534667,6.213778,8.33
86311,264.535208,-42.880194,6.09
86312,264.535833,-19.974417,8.52
86313,264.539625,-10.92625,5.74
86314,264.540375,60.010861,8.88
86315,264.543708,34.975333,7.86
86316,264.546708,4.491306,7.92
86317,264.549958,-28.046722,6.83
86318,264.551958,-8.105889,8.9
86319,264.56,20.552389,8.57
86320,264.562667,-1.149639,8.98
86321,264.565542,18.557583,9.77
86322,264.5685,-32.873444,7.81
86323,264.572333,36.059278,9.11
86324,264.573833,-45.213833,9.81
86325,264.578792,36.747278,6.78
86326,264.581833,17.84175,8.51
86327,264.583,-27.205056,10.35
86328,264.586,47.146083,7.7
86329,264.588333,29.146417,10.42
86330,264.59325,11.485861,8.23
86331,264.599083,-74.9115,7.28
86332,264.6005,5.125083,8.52
86333,264.605458,12.737333,7.49
86334,264.606833,-68.522806,7.72
86335,264.62,19.28375,9.12
86336,264.624708,5.021972,8.07
86338,264.636167,-12.367056,8.97
86339,264.640125,15.145583,10.71
86340,264.643042,71.331556,9.1
86341,264.654542,-4.642194,9.33
86342,264.656333,-33.052028,8.3
86343,264.658875,-8.841028,8.99
86344,264.659417,55.759639,7.47
86345,264.663375,35.360861,9.89
86346,264.66525,61.237667,10.29
86347,264.667958,-54.469361,9.13
86348,264.668917,32.107972,8.75
86349,264.669292,4.336028,9.1
86350,264.680542,48.692083,8.33
86351,264.680792,26.526833,8.55
86352,264.686958,-21.912611,6.19
86353,264.686958,9.140889,8.4
86354,264.688292,54.102167,9.92
86355,264.692583,53.666,8.82
86356,264.693,-44.100222,7.9
86357,264.694333,28.9415,9.15
86358,264.6965,-64.240222,9.23
86359,264.698292,-72.1335,8.45
86360,264.697667,-30.131333,8.71
86361,264.700417,22.437056,8.61
86362,264.706542,32.739389,6.58
86363,264.708,-46.315889,9.43
86364,264.71475,8.737333,9.11
86365,264.715625,-19.538694,8.61
86366,264.717208,22.274694,7.96
86367,264.721042,15.811472,8.45
86368,264.72225,-45.7595,7.43
86369,264.729583,7.251278,9.52
86370,264.72975,-10.886417,8.78
86371,264.735625,51.713778,8.68
86372,264.740625,44.206889,9.56
86373,264.741125,13.329167,6.12
86374,264.741125,2.658417,7.71
86375,264.748792,-43.145111,7.24
86376,264.752958,-28.412389,7.68
86377,264.76425,-5.514139,8.09
86378,264.766625,-60.940167,7.12
86379,264.768792,2.054222,7.74
86380,264.768667,61.336667,8.09
86381,264.770333,-70.694222,7.44
86382,264.771625,27.050667,7.48
86383,264.772,-17.446389,8.6
86384,264.773125,-55.051944,8.89
86385,264.774875,-26.937389,7.7
86386,264.775,-58.236028,9.68
86387,264.777375,4.473917,8.05
86388,264.777917,-0.3225,10.78
86389,264.783583,15.871389,9.06
86390,264.784917,48.44125,7.94
86391,264.785333,2.028111,6.25
86392,264.789625,31.88625,7.44
86393,264.791458,-52.294417,9.51
86394,264.802792,26.757694,8.11
86395,264.805583,46.154972,8.22
86396,264.807583,41.041944,8.34
86397,264.81325,-41.734028,9.09
86398,264.813417,47.244694,7.97
86399,264.816417,30.253472,7.18
86400,264.820917,3.555472,6.53
86401,264.824083,17.156639,10.44
86402,264.825042,-18.4115,9.05
86403,264.827083,25.312167,8.68
86404,264.835208,-29.530944,6.72
86405,264.835292,-75.078,12.58
86406,264.836542,-43.164611,7.83
86407,264.844,18.006944,7.81
86408,264.844292,-30.819583,9.51
86409,264.844625,0.625694,9.39
86410,264.845625,-86.885139,7.56
86411,264.847583,46.947056,11.36
86412,264.851167,-15.761389,9.08
86413,264.856125,79.163444,8.39
86414,264.866208,46.006333,3.82
86415,264.865667,-45.886222,8.43
86416,264.867167,-11.266972,7.92
86417,264.868417,-42.236806,9.1
86418,264.870167,-37.364639,8.4
86419,264.872792,-39.344222,7.41
86420,264.875833,-13.649667,7.57
86421,264.876667,70.6375,8.41
86422,264.877292,44.001194,6.88
86423,264.877917,27.762722,11.07
86424,264.879875,3.39275,6.63
86425,264.881875,-39.780333,8.07
86426,264.885833,-5.858972,9.27
86427,264.8865,-42.978472,8.22
86428,264.891708,58.803306,8.08
86429,264.894167,-38.395722,8.86
86430,264.903333,32.946278,9.87
86431,264.905167,37.18575,8.39
86432,264.906625,-32.320111,7.16
86433,264.906958,24.989389,8.46
86434,264.907417,-36.261444,9.02
86435,264.917333,13.283944,7.54
86436,264.920042,24.414,7.7
86437,264.922292,-45.980583,10.35
86438,264.92275,64.536611,8.37
86439,264.925292,16.560056,9.26
86440,264.935917,7.172556,9.95
86441,264.939667,-4.968389,8.43
86442,264.941208,-68.164917,8.39
86443,264.940875,2.416389,9.94
86444,264.947,-4.968,7.78
86445,264.947,-38.368361,8.08
86446,264.949833,49.779833,6.6
86447,264.950917,-6.478861,9.38
86448,264.95325,13.739139,10.08
86449,264.96175,-54.64525,8.57
86450,264.961583,72.964722,8.13
86451,264.963875,-40.278583,8.01
86452,264.974583,-11.46625,8.08
86453,264.97975,44.065806,9.02
86454,264.98075,-59.266056,8.86
86455,264.981833,-23.061278,8.57
86456,264.982167,65.001389,8.39
86457,264.983167,7.801139,7.06
86458,264.983375,2.419083,10.03
86459,264.987208,56.8705,7.3
86460,264.987583,0.758167,8.83
86461,264.989375,-37.237778,9.6
86462,264.989667,31.202444,6.05
86463,264.990417,-0.639222,6.51
86464,264.990542,-45.13925,8.66
86465,264.990708,47.729861,9.49
86466,265.001917,57.404,8.18
86467,265.004167,-8.674917,9.74
86468,265.004333,-32.201056,6.74
86469,265.009083,65.333361,8.68
86470,265.010542,1.723611,9.76
86471,265.015958,29.237056,7.7
86472,265.018667,29.240333,10.36
86473,265.0295,39.751528,8.57
86474,265.0405,-39.204972,7.44
86475,265.041125,-3.535944,7.68
86476,265.049792,-2.152278,6.08
86477,265.051333,-73.71,8.53
86478,265.05325,3.223111,8.82
86479,265.063375,9.665111,10.74
86480,265.065708,-59.744,8.85
86481,265.070083,69.149972,7.01
86482,265.075375,63.675,6.79
86483,265.083292,6.564667,7.18
86484,265.09125,-37.111861,8.31
86485,265.096875,53.335222,8.3
86486,265.098875,-49.415167,4.76
86487,265.0995,-28.923194,7.22
86488,265.103042,34.215389,8.08
86489,265.111417,-43.865833,10.66
86490,265.113792,-43.861861,8.3
86491,265.124958,-40.50825,9.26
86492,265.127458,39.08625,9.88
86493,265.128333,57.857611,7.69
86494,265.129708,-2.864583,7.64
86495,265.1325,-16.793417,9.98
86496,265.135792,-15.530806,9.38
86497,265.137333,-49.704444,7.7
86498,265.145708,-25.624361,8.96
86499,265.150667,57.31025,6.79
86500,265.152042,-35.648056,7.66
86501,265.156333,43.470528,6.36
86502,265.15675,-35.366417,8.83
86503,265.160875,37.871861,9.2
86504,265.168125,-30.282583,9.44
86505,265.169,-62.162361,8.4
86506,265.171792,31.287667,6.3
86507,265.179208,-27.893,8.25
86508,265.180667,-32.155639,7.26
86509,265.182458,-7.770333,10.32
86510,265.185708,-67.854111,6.48
86511,265.18725,4.151,7.62
86512,265.202,-31.542139,11.52
86513,265.202583,57.435139,8.66
86514,265.208167,31.278889,7.9
86515,265.207917,-23.836111,7.9
86516,265.20875,-49.957806,7.3
86517,265.209375,-22.303083,9.95
86518,265.211958,-52.626306,7.61
86519,265.213333,-20.864333,8.84
86520,265.215042,29.665028,8.38
86521,265.215667,26.437528,9.75
86522,265.220417,-29.599694,8.65
86523,265.2225,-12.915806,8.47
86524,265.223458,-14.258361,8.57
86525,265.233333,74.447472,8.94
86526,265.239125,0.135444,10.21
86527,265.243958,-32.214444,6.01
86528,265.247625,-57.893472,9.15
86529,265.248958,21.92875,9.86
86530,265.250292,-38.113333,8.58
86531,265.250167,-47.858889,8.91
86532,265.252542,-53.527417,10.28
86533,265.2555,-24.004389,9.95
86534,265.267625,69.22025,9.67
86535,265.269583,-34.895917,8.48
86536,265.271667,-65.078417,9.15
86537,265.272917,24.513111,6.37
86538,265.2735,24.517611,9.21
86539,265.27375,-1.396139,8.14
86540,265.278875,72.419611,7.6
86541,265.280542,16.464528,8.43
86542,265.283167,-41.716944,11
86543,265.293917,14.698556,9.13
86544,265.294333,-65.327778,8.48
86545,265.294583,-33.968639,8.18
86546,265.295833,15.178389,6.34
86547,265.296833,-41.691694,8.53
86548,265.3015,-41.689306,10.45
86549,265.307083,35.73825,8.07
86550,265.307542,41.654917,7
86551,265.315208,-34.969111,7.8
86552,265.317625,-46.921806,5.78
86553,265.319333,5.932639,7.65
86554,265.323625,61.605694,8.45
86555,265.32475,-19.457444,8.9
86556,265.325333,11.242389,9.1
86557,265.328083,-40.972778,7.92
86558,265.331,-33.690667,8.6
86559,265.33175,11.78175,10.51
86560,265.333542,61.605167,9.75
86561,265.340875,51.818194,6
86562,265.342417,-66.096583,11.68
86563,265.343792,51.471333,8.15
86564,265.347333,67.151944,6.64
86565,265.353833,-12.875167,4.24
86566,265.356917,-53.627194,10.13
86567,265.363,34.279111,8.17
86568,265.363875,70.464194,9.72
86569,265.365333,-53.802917,9.38
86570,265.366583,37.861667,7.82
86571,265.369875,-44.457167,8.27
86572,265.377875,-34.0735,7.51
86573,265.381375,-51.902556,9.02
86574,265.382,46.32325,8.91
86575,265.384667,6.313167,5.97
86576,265.384542,19.147333,7.82
86577,265.398792,28.212944,7.75
86578,265.399833,65.924,8.58
86579,265.405958,29.599056,7.81
86580,265.408083,-32.112139,7.91
86581,265.408042,4.171056,8.51
86582,265.413958,-0.677222,8.43
86583,265.41525,-25.972333,10.21
86584,265.416208,23.088917,10.68
86585,265.423167,47.346694,8.69
86586,265.430083,24.572833,7.3
86587,265.433917,26.439639,9.52
86588,265.435208,39.986556,9.49
86589,265.43675,-50.749917,8.77
86590,265.444875,41.782194,9.08
86591,265.445667,-60.432694,8.91
86592,265.446333,50.486056,7.73
86593,265.447167,-19.259056,10.2
86594,265.448083,10.564778,9.45
86595,265.448125,15.778778,9.61
86596,265.448833,21.501778,6.73
86597,265.44975,-62.347333,9.4
86598,265.454333,-50.724306,8.33
86599,265.457375,23.753444,6.96
86600,265.458375,-63.762667,9.06
86601,265.45875,15.415861,7.81
86602,265.459792,-47.512528,7.41
86603,265.462542,-17.659472,9.45
86604,265.463,8.218444,8.91
86605,265.464917,-17.896806,9.85
86606,265.465333,-9.735361,9.24
86607,265.474542,-40.094361,8.7
86608,265.479833,21.129056,8.66
